SAPSyncPlant,SapSyncAvailableRetries,SAPSyncEvent,SAPSyncTagID,SAPSyncUser,SAPSyncScanZone,id,SAPSync,ScanZone,SAPSyncErrorMessage,SAPSyncTime,serialTag,serial
7386,4,Disassociate,20130915872603000101316F,HH,,8145,false,7386_Available,Tag ID :20130915872603000101316F Not assosciated to any Equipment.,1435603611868,,00000005
7394,4,ChangeStatus,201309198726030001015CDA,root,7394_NI,10694,false,7394_NI,Tag ID :201309198726030001015CDA Not assosciated to any Equipment.,1443445039583,201309198726030001015CDA,10669915
7395,4,ChangeStatus,201309208726030001016AC9,root,7395_NI,6352,false,7395_NI,Tag ID :201309208726030001016AC9 Not assosciated to any Equipment.,1440773866778,201309208726030001016AC9,10675044
7394,4,ChangeStatus,201309198726030001015DE2,root,7394_NI,4617,false,7394_NI,Tag ID :201309198726030001015DE2 Not assosciated to any Equipment.,1441887983425,201309198726030001015DE2,10683198
7395,4,ChangeStatus,2013092287260300010195D9,root,7395_NI,6333,false,7395_NI,Tag ID :2013092287260300010195D9 Not assosciated to any Equipment.,1440421000575,2013092287260300010195D9,10683712
7395,4,ChangeStatus,20130919872603000101884B,root,7395_NI,6013,false,7395_NI,Tag ID :20130919872603000101884B Not assosciated to any Equipment.,1440088403739,20130919872603000101884B,10683713
7395,4,ChangeStatus,2013092287260300010195E9,root,7395_NI,6334,false,7395_NI,Tag ID :2013092287260300010195E9 Not assosciated to any Equipment.,1440421063030,2013092287260300010195E9,10692085
7394,4,ChangeStatus,201309208726030001017354,root,7394_NI,4389,false,7394_NI,Tag ID :201309208726030001017354 Not assosciated to any Equipment.,1437269261906,201309208726030001017354,10692087
7394,4,ChangeStatus,20130914872603000101266F,root,7394_NI,11111,false,7394_NI,Tag ID :20130914872603000101266F Not assosciated to any Equipment.,1443445159587,20130914872603000101266F,10702917
7395,4,ChangeStatus,201309148726030001011ABE,root,7395_NI,6071,false,7395_NI,Tag ID :201309148726030001011ABE Not assosciated to any Equipment.,1438279421436,201309148726030001011ABE,10703769
7395,4,ChangeStatus,201309188726030001014325,root,7395_NI,6056,false,7395_NI,Tag ID :201309188726030001014325 Not assosciated to any Equipment.,1438279417342,201309188726030001014325,10712934
7394,4,ChangeStatus,201309158726030001012F90,root,7394_NI,10527,false,7394_NI,Tag ID :201309158726030001012F90 Not assosciated to any Equipment.,1442582409344,201309158726030001012F90,10714064
7395,4,ChangeStatus,20130922872603000101A7C2,root,7395_INUSE,8411,false,7395_InUse,Tag ID :20130922872603000101A7C2 Not assosciated to any Equipment.,1438954597005,20130922872603000101A7C2,10719184
7394,4,ChangeStatus,10749063B,root,7394_INUSE,336,false,7394_InUse,Tag ID :10749063B Not assosciated to any Equipment.,1442697504269,201309138726030001010EAE,10749063
7394,4,ChangeStatus,201309198726030001016206,root,7394_NI,4396,false,7394_NI,Tag ID :201309198726030001016206 Not assosciated to any Equipment.,1437269795128,201309198726030001016206,10780793
7394,4,ChangeStatus,201309218726030001018D38,root,7394_INUSE,4176,false,7394_InUse,Tag ID :201309218726030001018D38 Not assosciated to any Equipment.,1441779171609,201309218726030001018D38,10790557
7440,4,ChangeStatus,20130922872603000101978E,root,7440_NI,4104,false,7440_NI,Tag ID :20130922872603000101978E Not assosciated to any Equipment.,1436207362408,20130922872603000101978E,10807946
7395,4,ChangeStatus,201309208726030001016B0F,root,7395_NI,6177,false,7395_NI,Tag ID :201309208726030001016B0F Not assosciated to any Equipment.,1438627931648,201309208726030001016B0F,10873765
7395,4,ChangeStatus,201309228726030001019580,root,7395_NI,6332,false,7395_NI,Tag ID :201309228726030001019580 Not assosciated to any Equipment.,1440277829791,201309228726030001019580,10894466
7395,4,ChangeStatus,201309148726030001012366,root,7395_NI,5891,false,7395_NI,Tag ID :201309148726030001012366 Not assosciated to any Equipment.,1439741525801,201309148726030001012366,10903104
7395,4,ChangeStatus,2013091887260300010142F7,bupkaw,7395_AVAILABLE,6053,false,7395_Available,Tag ID :2013091887260300010142F7 Not assosciated to any Equipment.,1442408689373,2013091887260300010142F7,10903118
7394,4,ChangeStatus,201309158726030001012BA3,root,7394_INUSE,10941,false,7394_InUse,Tag ID :201309158726030001012BA3 Not assosciated to any Equipment.,1441779511250,201309158726030001012BA3,10912284
7395,4,ChangeStatus,201309228726030001019596,root,7395_NI,6326,false,7395_NI,Tag ID :201309228726030001019596 Not assosciated to any Equipment.,1437733499249,201309228726030001019596,10953590
7395,4,ChangeStatus,2013091887260300010142AB,root,7395_INUSE,6041,false,7395_InUse,Tag ID :2013091887260300010142AB Not assosciated to any Equipment.,1438091136486,2013091887260300010142AB,11094426
7394,4,ChangeStatus,201309148726030001011984,root,7394_NI,4351,false,7394_NI,Tag ID :201309148726030001011984 Not assosciated to any Equipment.,1442522316351,201309148726030001011984,11098031
7394,4,ChangeStatus,201309148726030001012764,root,7394_NI,4226,false,7394_NI,Tag ID :201309148726030001012764 Not assosciated to any Equipment.,1442522347883,201309148726030001012764,11105350
7394,4,ChangeStatus,201309198726030001017CB4,root,7394_NI,4252,false,7394_NI,Tag ID :201309198726030001017CB4 Not assosciated to any Equipment.,1439469609723,201309198726030001017CB4,11111958
7394,4,ChangeStatus,201309208726030001017396,root,7394_NI,4386,false,7394_NI,Tag ID :201309208726030001017396 Not assosciated to any Equipment.,1437051420335,201309208726030001017396,11126520
7440,4,ChangeStatus,201309198726030001015F42,root,7440_INUSE,4113,false,7440_InUse,Tag ID :201309198726030001015F42 Not assosciated to any Equipment.,1435787075835,201309198726030001015F42,11128105
7395,4,ChangeStatus,201309198726030001015AD8,bupkaw,7395_AVAILABLE,6463,false,7395_Available,Tag ID :201309198726030001015AD8 Not assosciated to any Equipment.,1438116910679,201309198726030001015AD8,11151651
7394,4,ChangeStatus,201309138726030001010B44,root,7394_INUSE,10781,false,7394_InUse,Tag ID :201309138726030001010B44 Not assosciated to any Equipment.,1442590491050,201309138726030001010B44,11151653
7394,4,ChangeStatus,201309148726030001012743,root,7394_NI,4228,false,7394_NI,Tag ID :201309148726030001012743 Not assosciated to any Equipment.,1442522316210,201309148726030001012743,11156738
7395,4,ChangeStatus,201309198726030001017D53,root,7395_INUSE,6017,false,7395_InUse,Tag ID :201309198726030001017D53 Not assosciated to any Equipment.,1437594423309,201309198726030001017D53,11162974
7394,4,ChangeStatus,201309228726030001019A2B,root,7394_INUSE,10908,false,7394_InUse,Tag ID :201309228726030001019A2B Not assosciated to any Equipment.,1442697501190,201309228726030001019A2B,11193543
7394,4,ChangeStatus,201309208726030001017322,root,7394_NI,4414,false,7394_NI,Tag ID :201309208726030001017322 Not assosciated to any Equipment.,1442522315522,201309208726030001017322,11201477
7394,4,ChangeStatus,201309218726030001018DF8,root,7394_NI,4255,false,7394_NI,Tag ID :201309218726030001018DF8 Not assosciated to any Equipment.,1439469601614,201309218726030001018DF8,11205239
7394,4,ChangeStatus,201309198726030001015F65,root,7394_NI,4261,false,7394_NI,Tag ID :201309198726030001015F65 Not assosciated to any Equipment.,1439469605770,201309198726030001015F65,11206355
7394,4,ChangeStatus,201309198726030001017CAF,root,7394_NI,4259,false,7394_NI,Tag ID :201309198726030001017CAF Not assosciated to any Equipment.,1439469610723,201309198726030001017CAF,11206357
7394,4,ChangeStatus,201309198726030001015F1B,root,7394_NI,4258,false,7394_NI,Tag ID :201309198726030001015F1B Not assosciated to any Equipment.,1439469613801,201309198726030001015F1B,11206358
7394,4,ChangeStatus,201309218726030001018D56,root,7394_NI,4263,false,7394_NI,Tag ID :201309218726030001018D56 Not assosciated to any Equipment.,1441887991784,201309218726030001018D56,11207349
7370,4,ChangeStatus,20130923872603000101AFBD,root,7370_AVAILABLE,3809,false,7370_Available,Tag ID :20130923872603000101AFBD Not assosciated to any Equipment.,1442501503283,20130923872603000101AFBD,11208181
7394,4,ChangeStatus,201309138726030001010F17,root,7394_INUSE,11017,false,7394_InUse,Tag ID :201309138726030001010F17 Not assosciated to any Equipment.,1442697500440,201309138726030001010F17,11260396
7394,4,ChangeStatus,2013091387260300010113AD,root,7394_INUSE,11019,false,7394_InUse,Tag ID :2013091387260300010113AD Not assosciated to any Equipment.,1442697507284,2013091387260300010113AD,11260401
7395,4,ChangeStatus,201309198726030001017DA6,root,7395_NI,6008,false,7395_NI,Tag ID :201309198726030001017DA6 Not assosciated to any Equipment.,1438453660788,201309198726030001017DA6,11270810
7395,4,ChangeStatus,201309148726030001011AC9,ruselod,7395_AVAILABLE,6068,false,7395_Available,Tag ID :201309148726030001011AC9 Not assosciated to any Equipment.,1443038369228,201309148726030001011AC9,11317485
7394,4,ChangeStatus,201309198726030001015B2B,root,7394_INUSE,4309,false,7394_InUse,Tag ID :201309198726030001015B2B Not assosciated to any Equipment.,1438033980197,201309198726030001015B2B,11317507
7394,4,ChangeStatus,201309198726030001018038,root,7394_NI,4326,false,7394_NI,Tag ID :201309198726030001018038 Not assosciated to any Equipment.,1435582542773,201309198726030001018038,11317515
7395,4,ChangeStatus,20130918872603000101447E,root,7395_INUSE,6031,false,7395_InUse,Tag ID :20130918872603000101447E Not assosciated to any Equipment.,1437614403009,20130918872603000101447E,11329672
7394,4,ChangeStatus,201309228726030001019925,root,7394_NI,4431,false,7394_NI,Tag ID :201309228726030001019925 Not assosciated to any Equipment.,1439469611739,201309228726030001019925,11413701
7395,4,ChangeStatus,201309148726030001011A39,root,7395_NI,5905,false,7395_NI,Tag ID :201309148726030001011A39 Not assosciated to any Equipment.,1434057645282,201309148726030001011A39,11425245
7370,4,ChangeStatus,20130923872603000101AF74,root,7370_NI,3824,false,7370_NI,Tag ID :20130923872603000101AF74 Not assosciated to any Equipment.,1442501511377,20130923872603000101AF74,11466696
7394,4,ChangeStatus,20130912872603000101024E,root,7394_NI,11102,false,7394_NI,Tag ID :20130912872603000101024E Not assosciated to any Equipment.,1443445140164,20130912872603000101024E,11479074
7394,4,ChangeStatus,201309198726030001017CBA,root,7394_NI,4253,false,7394_NI,Tag ID :201309198726030001017CBA Not assosciated to any Equipment.,1439469573332,201309198726030001017CBA,11481536
7394,4,ChangeStatus,201309198726030001017CA6,root,7394_NI,4254,false,7394_NI,Tag ID :201309198726030001017CA6 Not assosciated to any Equipment.,1439469615020,201309198726030001017CA6,11481548
7394,4,ChangeStatus,20130919872603000101830E,root,7394_NI,4484,false,7394_NI,Tag ID :20130919872603000101830E Not assosciated to any Equipment.,1435667810473,20130919872603000101830E,11501812
7395,3,ChangeStatus,201309228726030001019534,root,7395_NI,6323,false,7395_NI,Tag ID :201309228726030001019534 Not assosciated to any Equipment.,1440277852930,201309228726030001019534,11560432
7395,4,ChangeStatus,201309208726030001016AD9,root,7395_INUSE,5865,false,7395_InUse,Tag ID :201309208726030001016AD9 Not assosciated to any Equipment.,1437608819936,201309208726030001016AD9,11595313
7370,4,ChangeStatus,201309228726030001019DB8,root,7370_NI,3820,false,7370_NI,Tag ID :201309228726030001019DB8 Not assosciated to any Equipment.,1442501505970,201309228726030001019DB8,11608639
7394,4,ChangeStatus,201309198726030001017B70,root,7394_NI,4601,false,7394_NI,Tag ID :201309198726030001017B70 Not assosciated to any Equipment.,1441125849236,201309198726030001017B70,11624170
7370,4,ChangeStatus,20130923872603000101AF24,root,7370_LOCALRDTEST,3818,false,7370_LocalRDTest,Tag ID :20130923872603000101AF24 Not assosciated to any Equipment.,1442501474578,20130923872603000101AF24,11633462
7393,4,ChangeStatus,20130924872603000101CA4E,medinaa,7393_AVAILABLE,8478,false,7393_Available,Tag ID :20130924872603000101CA4E Not assosciated to any Equipment.,1441925324035,20130924872603000101CA4E,11650376
7394,4,ChangeStatus,2013091487260300010122A8,root,7394_NI,4185,false,7394_NI,Tag ID :2013091487260300010122A8 Not assosciated to any Equipment.,1438091497735,2013091487260300010122A8,11789684
7394,4,ChangeStatus,201309138726030001010EF8,root,7394_INUSE,11057,false,7394_InUse,Tag ID :201309138726030001010EF8 Not assosciated to any Equipment.,1442411821723,201309138726030001010EF8,11799484
7395,4,ChangeStatus,201309148726030001011FE2,root,7395_INUSE,6058,false,7395_InUse,Tag ID :201309148726030001011FE2 Not assosciated to any Equipment.,1439167759000,201309148726030001011FE2,11806752
7394,4,ChangeStatus,2013091887260300010144DE,root,7394_INUSE,11117,false,7394_InUse,Tag ID :2013091887260300010144DE Not assosciated to any Equipment.,1442796244619,2013091887260300010144DE,11818979
7394,4,ChangeStatus,2013091487260300010129A8,root,7394_INUSE,10797,false,7394_InUse,Tag ID :2013091487260300010129A8 Not assosciated to any Equipment.,1442040600438,2013091487260300010129A8,11818981
7394,4,ChangeStatus,20130912872603000101029E,root,7394_NI,10775,false,7394_NI,Tag ID :20130912872603000101029E Not assosciated to any Equipment.,1443445039490,20130912872603000101029E,11822891
7440,3,ChangeStatus,201309228726030001019CFD,root,7440_NI,4089,false,7440_NI,Tag ID :201309228726030001019CFD Not assosciated to any Equipment.,1436966388420,201309228726030001019CFD,11844519
7394,4,ChangeStatus,201309148726030001012A8D,root,7394_NI,10729,false,7394_NI,Tag ID :201309148726030001012A8D Not assosciated to any Equipment.,1443445148024,201309148726030001012A8D,11850312
7394,4,ChangeStatus,201309198726030001018060,root,7394_NI,4397,false,7394_NI,Tag ID :201309198726030001018060 Not assosciated to any Equipment.,1438091536548,201309198726030001018060,11861931
7394,4,ChangeStatus,201309158726030001012B28,root,7394_INUSE,10788,false,7394_InUse,Tag ID :201309158726030001012B28 Not assosciated to any Equipment.,1441781572441,201309158726030001012B28,11863644
7394,4,ChangeStatus,2013092287260300010199C0,root,7394_INUSE,10878,false,7394_InUse,Tag ID :2013092287260300010199C0 Not assosciated to any Equipment.,1442040307611,2013092287260300010199C0,11895184
7395,4,ChangeStatus,201309198726030001017D79,root,7395_INUSE,6005,false,7395_InUse,Tag ID :201309198726030001017D79 Not assosciated to any Equipment.,1437594423308,201309198726030001017D79,11904611
7395,4,ChangeStatus,201309208726030001016C54,root,7395_INUSE,6465,false,7395_InUse,Tag ID :201309208726030001016C54 Not assosciated to any Equipment.,1437091931383,201309208726030001016C54,11910691
7394,4,ChangeStatus,201309188726030001015905,root,7394_INUSE,4384,false,7394_InUse,Tag ID :201309188726030001015905 Not assosciated to any Equipment.,1439390992804,201309188726030001015905,11924687
7394,4,ChangeStatus,20130924872603000101CD04,root,7394_NI,3644,false,7394_NI,Tag ID :20130924872603000101CD04 Not assosciated to any Equipment.,1438260371492,20130924872603000101CD04,11942112
7395,4,ChangeStatus,201309198726030001016149,root,7395_INUSE,6061,false,7395_InUse,Tag ID :201309198726030001016149 Not assosciated to any Equipment.,1438979539442,201309198726030001016149,11942141
7395,4,ChangeStatus,20130919872603000101887A,bupkaw,7395_AVAILABLE,9169,false,7395_Available,Tag ID :20130919872603000101887A Not assosciated to any Equipment.,1441287801495,20130919872603000101887A,11942178
7394,4,ChangeStatus,201309148726030001011CA5,root,7394_NI,11097,false,7394_NI,Tag ID :201309148726030001011CA5 Not assosciated to any Equipment.,1443445148039,201309148726030001011CA5,11942193
7394,3,ChangeStatus,20130914872603000101218B,root,7394_NI,4165,false,7394_NI,Tag ID :20130914872603000101218B Not assosciated to any Equipment.,1438111024214,20130914872603000101218B,11954584
7395,4,ChangeStatus,201309198726030001015F87,root,7395_INUSE,6021,false,7395_InUse,Tag ID :201309198726030001015F87 Not assosciated to any Equipment.,1437608827905,201309198726030001015F87,11954588
7395,4,ChangeStatus,201309188726030001014276,root,7395_INUSE,6052,false,7395_InUse,Tag ID :201309188726030001014276 Not assosciated to any Equipment.,1438031423547,201309188726030001014276,11955492
7394,4,ChangeStatus,20130922872603000101A84D,root,7394_INUSE,10692,false,7394_InUse,Tag ID :20130922872603000101A84D Not assosciated to any Equipment.,1441817705672,20130922872603000101A84D,11966110
7395,4,ChangeStatus,201309198726030001015FD8,root,7395_NI,6018,false,7395_NI,Tag ID :201309198726030001015FD8 Not assosciated to any Equipment.,1438608575504,201309198726030001015FD8,11966113
7394,4,ChangeStatus,2013091287260300010102B6,root,7394_NI,10586,false,7394_NI,Tag ID :2013091287260300010102B6 Not assosciated to any Equipment.,1443445136102,2013091287260300010102B6,11968702
7395,4,ChangeStatus,2013091487260300010122FD,bupkaw,7395_AVAILABLE,6125,false,7395_Available,Tag ID :2013091487260300010122FD Not assosciated to any Equipment.,1441134059472,2013091487260300010122FD,11978137
7395,4,ChangeStatus,20130922872603000101953E,root,7395_INUSE,6307,false,7395_InUse,Tag ID :20130922872603000101953E Not assosciated to any Equipment.,1437606915272,20130922872603000101953E,11978138
7394,4,ChangeStatus,201309148726030001011D21,root,7394_INUSE,10923,false,7394_InUse,Tag ID :201309148726030001011D21 Not assosciated to any Equipment.,1442694000933,201309148726030001011D21,11978638
7395,4,ChangeStatus,201309208726030001016F03,root,7395_NI,6028,false,7395_NI,Tag ID :201309208726030001016F03 Not assosciated to any Equipment.,1440521068046,201309208726030001016F03,11980048
7395,4,ChangeStatus,201309148726030001012289,root,7395_NI,6084,false,7395_NI,Tag ID :201309148726030001012289 Not assosciated to any Equipment.,1440421047983,201309148726030001012289,11995116
7394,4,ChangeStatus,201309198726030001017B9E,root,7394_NI,4355,false,7394_NI,Tag ID :201309198726030001017B9E Not assosciated to any Equipment.,1435667725977,201309198726030001017B9E,11996970
7395,3,ChangeStatus,20130922872603000101995C,root,7395_NI,4443,false,7395_NI,Tag ID :20130922872603000101995C Not assosciated to any Equipment.,1437759438888,20130922872603000101995C,12004199
7395,4,ChangeStatus,2013091887260300010142A8,root,7395_INUSE,6040,false,7395_InUse,Tag ID :2013091887260300010142A8 Not assosciated to any Equipment.,1440740142084,2013091887260300010142A8,12004200
7395,3,ChangeStatus,201309198726030001015D87,root,7395_NI,6180,false,7395_NI,Tag ID :201309198726030001015D87 Not assosciated to any Equipment.,1438627924383,201309198726030001015D87,12015186
7395,4,ChangeStatus,201309148726030001011A89,root,7395_NI,6060,false,7395_NI,Tag ID :201309148726030001011A89 Not assosciated to any Equipment.,1437493382233,201309148726030001011A89,12021080
7395,4,ChangeStatus,201309148726030001011A8F,root,7395_INUSE,6063,false,7395_InUse,Tag ID :201309148726030001011A8F Not assosciated to any Equipment.,1439167756094,201309148726030001011A8F,12021081
7395,4,ChangeStatus,201309198726030001015D60,root,7395_NI,6228,false,7395_NI,Tag ID :201309198726030001015D60 Not assosciated to any Equipment.,1438172847975,201309198726030001015D60,12021086
7395,4,ChangeStatus,201309208726030001016AF4,root,7395_NI,6208,false,7395_NI,Tag ID :201309208726030001016AF4 Not assosciated to any Equipment.,1438728134581,201309208726030001016AF4,12021104
7395,4,ChangeStatus,201309198726030001017DD1,root,7395_INUSE,6007,false,7395_InUse,Tag ID :201309198726030001017DD1 Not assosciated to any Equipment.,1438954592021,201309198726030001017DD1,12026444
7395,4,ChangeStatus,201309218726030001019261,root,7395_INUSE,6211,false,7395_InUse,Tag ID :201309218726030001019261 Not assosciated to any Equipment.,1440252774912,201309218726030001019261,12029602
7395,4,ChangeStatus,201309208726030001016A9F,root,7395_NI,6215,false,7395_NI,Tag ID :201309208726030001016A9F Not assosciated to any Equipment.,1440773869685,201309208726030001016A9F,12032386
7395,4,ChangeStatus,201309198726030001015D2B,root,7395_NI,6184,false,7395_NI,Tag ID :201309198726030001015D2B Not assosciated to any Equipment.,1440773867669,201309198726030001015D2B,12032391
7395,4,ChangeStatus,201309208726030001016AE1,root,7395_NI,6213,false,7395_NI,Tag ID :201309208726030001016AE1 Not assosciated to any Equipment.,1438728161143,201309208726030001016AE1,12032393
7395,4,ChangeStatus,2013091987260300010188A6,root,7395_NI,6015,false,7395_NI,Tag ID :2013091987260300010188A6 Not assosciated to any Equipment.,1439920621488,2013091987260300010188A6,12053449
7395,4,ChangeStatus,20130922872603000101964B,root,7395_NI,6324,false,7395_NI,Tag ID :20130922872603000101964B Not assosciated to any Equipment.,1439869255443,20130922872603000101964B,12055345
7394,4,ChangeStatus,20130922872603000101A1E3,root,7394_NI,10981,false,7394_NI,Tag ID :20130922872603000101A1E3 Not assosciated to any Equipment.,1442428579779,20130922872603000101A1E3,12055817
7394,4,ChangeStatus,201309158726030001012F42,root,7394_INUSE,10548,false,7394_InUse,Tag ID :201309158726030001012F42 Not assosciated to any Equipment.,1442697522566,201309158726030001012F42,12059301
7395,4,ChangeStatus,201309148726030001012000,root,7395_NI,6066,false,7395_NI,Tag ID :201309148726030001012000 Not assosciated to any Equipment.,1437487941974,201309148726030001012000,12064228
7395,4,ChangeStatus,2013091887260300010143DF,root,7395_NI,6189,false,7395_NI,Tag ID :2013091887260300010143DF Not assosciated to any Equipment.,1440774115502,2013091887260300010143DF,12065271
7394,4,ChangeStatus,20130922872603000101A16C,root,7394_INUSE,10693,false,7394_InUse,Tag ID :20130922872603000101A16C Not assosciated to any Equipment.,1442693992510,20130922872603000101A16C,12065277
7395,4,ChangeStatus,201309198726030001018823,root,7395_NI,6016,false,7395_NI,Tag ID :201309198726030001018823 Not assosciated to any Equipment.,1440277528454,201309198726030001018823,12066156
7395,4,ChangeStatus,20130919872603000101602B,root,7395_NI,5869,false,7395_NI,Tag ID :20130919872603000101602B Not assosciated to any Equipment.,1438016222846,20130919872603000101602B,12077849
7394,4,ChangeStatus,201309148726030001012A83,root,7394_NI,10727,false,7394_NI,Tag ID :201309148726030001012A83 Not assosciated to any Equipment.,1443445145102,201309148726030001012A83,12077931
7394,4,ChangeStatus,201309228726030001019B30,root,7394_INUSE,10879,false,7394_InUse,Tag ID :201309228726030001019B30 Not assosciated to any Equipment.,1442040303611,201309228726030001019B30,12077939
7395,4,ChangeStatus,2013091987260300010187F7,root,7395_NI,6009,false,7395_NI,Tag ID :2013091987260300010187F7 Not assosciated to any Equipment.,1437404461740,2013091987260300010187F7,12079586
7394,4,ChangeStatus,201309158726030001012F55,root,7394_INUSE,10522,false,7394_InUse,Tag ID :201309158726030001012F55 Not assosciated to any Equipment.,1442699205817,201309158726030001012F55,12091458
7395,3,ChangeStatus,20130922872603000101956D,root,7395_NI,6322,false,7395_NI,Tag ID :20130922872603000101956D Not assosciated to any Equipment.,1440277849743,20130922872603000101956D,12095693
7394,4,ChangeStatus,201309198726030001017B76,root,7394_NI,4295,false,7394_NI,Tag ID :201309198726030001017B76 Not assosciated to any Equipment.,1439469650505,201309198726030001017B76,12095694
7394,4,ChangeStatus,201309158726030001012BA0,root,7394_NI,10587,false,7394_NI,Tag ID :201309158726030001012BA0 Not assosciated to any Equipment.,1443445039693,201309158726030001012BA0,12105642
7394,4,ChangeStatus,2013091387260300010115A4,root,7394_INUSE,11082,false,7394_InUse,Tag ID :2013091387260300010115A4 Not assosciated to any Equipment.,1442703705074,2013091387260300010115A4,12105958
7394,4,ChangeStatus,201309148726030001011CFB,root,7394_INUSE,10658,false,7394_InUse,Tag ID :201309148726030001011CFB Not assosciated to any Equipment.,1442703683808,201309148726030001011CFB,12108602
7395,4,ChangeStatus,201309228726030001019537,root,7395_INUSE,6313,false,7395_InUse,Tag ID :201309228726030001019537 Not assosciated to any Equipment.,1438080607521,201309228726030001019537,12123065
7394,4,ChangeStatus,201309198726030001015FCF,root,7394_INUSE,11130,false,7394_InUse,Tag ID :201309198726030001015FCF Not assosciated to any Equipment.,1442796244698,201309198726030001015FCF,12141948
7394,4,ChangeStatus,201309228726030001019CD2,root,7394_INUSE,11127,false,7394_InUse,Tag ID :201309228726030001019CD2 Not assosciated to any Equipment.,1442795758953,201309228726030001019CD2,12141949
